"","id","t","res","obs","culls","scares","tend_crops","cull_cost","scare_cost","yield"
"4896",222,5,1379,1133.79,525,0,0,20,20,9453.5
"4897",222,6,1040,793.651,525,0,0,20,20,NA
"4898",222,7,615,226.757,NA,NA,NA,20,20,NA
"4899",223,1,1040,657.596,4,0,730,43,46,9511.25
"4900",223,2,1036,1133.79,0,299,331,90,14,9495.31
"4901",223,3,1128,1473.92,0,32,685,100,20,9497.5
"4902",223,4,1250,1292.52,0,294,338,103,14,9452.5
"4903",223,5,1326,1587.3,0,681,69,110,10,9452.5
"4904",223,6,1593,1768.71,0,713,37,110,10,NA
"4905",223,7,1783,2585.03,0,685,65,110,10,NA
"4906",223,8,1971,2925.17,0,677,73,110,10,NA
"4907",223,9,2175,2698.41,0,707,43,110,10,NA
"4908",223,10,2403,3129.25,0,713,37,110,10,NA
"4909",223,11,2696,3219.96,0,707,43,110,10,NA
"4910",223,12,3087,4172.34,43,657,0,21,10,NA
"4911",223,13,3368,4489.8,31,678,3,21,10,NA
"4912",223,14,3643,4081.63,25,688,7,21,10,NA
"4913",223,15,3980,4512.47,25,691,5,21,10,NA
"4914",223,16,4457,4920.63,16,715,0,21,10,NA
"4915",223,17,4942,5238.1,5,739,0,21,10,NA
"4916",223,18,5503,6417.23,10,720,7,21,10,NA
"4917",223,19,5670,6712.02,5,739,0,21,10,NA
"4918",223,20,5755,7188.21,10,720,7,21,10,NA
"4919",223,21,5825,6984.13,744,6,0,10,10,NA
"4920",223,22,5048,6281.18,738,12,0,10,10,NA
"4921",223,23,4848,5578.23,722,28,0,10,10,NA
"4922",223,24,4607,5668.93,750,0,0,10,10,NA
"4923",223,25,4329,4943.31,750,0,0,10,10,NA
"4924",223,26,3974,5147.39,NA,NA,NA,NA,NA,NA
"4925",224,1,1011,1020.41,6,0,1316,50,44,9513
"4926",224,2,1080,907.029,0,80,1188,96,20,9502.62
"4927",224,3,1147,1133.79,0,1265,85,101,10,9475.38
"4928",224,4,1229,1179.14,0,1172,58,102,11,9440.25
"4929",224,5,1341,1156.46,1327,0,23,10,110,9440.25
"4930",224,6,386,45.351,NA,NA,NA,10,110,NA
"4931",225,1,1025,929.705,2,0,1338,45,34,9512.12
"4932",225,2,1103,1179.14,0,241,938,87,17,9497.12
"4933",225,3,1168,1473.92,0,220,973,96,17,9463.75
"4934",225,4,1245,1655.33,0,174,1034,97,18,9433.25
"4935",225,5,1373,1678.01,0,91,1166,100,20,9433.25
"4936",225,6,1659,1882.09,0,90,1168,100,20,NA
"4937",225,7,1822,2471.66,0,106,1137,100,20,NA
"4938",225,8,2040,2562.36,0,103,1142,100,20,NA
"4939",225,9,2262,2471.66,0,116,1117,100,20,NA
"4940",225,10,2563,2970.52,0,88,1173,100,20,NA
"4941",225,11,2886,2653.06,0,103,1144,100,20,NA
"4942",225,12,3226,2947.85,0,116,1117,100,20,NA
"4943",225,13,3638,3922.9,0,106,1137,100,20,NA
"4944",225,14,4164,4104.31,0,87,1175,100,20,NA
"4945",225,15,4637,4829.93,0,95,1160,100,20,NA
"4946",225,16,5152,5124.72,0,73,1202,100,20,NA
"4947",225,17,5672,5986.4,0,81,1188,100,20,NA
"4948",225,18,5901,5827.66,0,90,1167,100,20,NA
"4949",225,19,5875,6326.53,0,100,1149,100,20,NA
"4950",225,20,5941,6689.34,0,91,1168,100,20,NA
"4951",225,21,5919,6643.99,0,106,1137,100,20,NA
"4952",225,22,5884,6213.15,0,73,1202,100,20,NA
"4953",225,23,6049,6258.5,0,78,1191,100,20,NA
"4954",225,24,5975,6643.99,0,81,1188,100,20,NA
"4955",225,25,6025,6938.78,0,88,1173,100,20,NA
"4956",225,26,5990,6553.29,0,83,1183,100,20,NA
"4957",225,27,6011,6077.1,0,92,1166,100,20,NA
"4958",225,28,5954,6485.26,0,130,1088,100,20,NA
"4959",225,29,5938,6213.15,0,87,1175,100,20,NA
"4960",225,30,5909,6167.8,NA,NA,NA,NA,NA,NA
"4961",226,1,1029,1043.08,6,0,874,42,31,9512.88
"4962",226,2,1052,1247.17,0,826,74,110,10,9496.75
"4963",226,3,1109,1111.11,0,857,43,110,10,9485.75
"4964",226,4,1211,1020.41,0,871,29,110,10,9461.62
"4965",226,5,1289,1065.76,0,0,899,85,35,9461.62
"4966",226,6,1563,1428.57,0,0,899,85,35,NA
"4967",226,7,1727,1451.25,0,0,899,85,35,NA
"4968",226,8,1912,1746.03,0,0,899,85,35,NA
"4969",226,9,2109,2063.49,0,1,895,85,35,NA
"4970",226,10,2314,2131.52,0,5,880,85,35,NA
"4971",226,11,2619,2539.68,0,6,876,85,35,NA
"4972",226,12,2942,2562.36,0,0,900,85,35,NA
"4973",226,13,3319,2902.49,0,0,900,85,35,NA
"4974",226,14,3748,3242.63,0,0,900,85,35,NA
"4975",226,15,4251,4376.42,0,0,899,85,35,NA
"4976",226,16,4847,4580.5,0,0,900,85,35,NA
"4977",226,17,5509,4875.28,0,5,879,85,35,NA
"4978",226,18,5741,5510.2,0,0,900,85,35,NA
"4979",226,19,5855,5759.64,0,0,900,85,35,NA
"4980",226,20,5832,5668.93,0,3,888,85,35,NA
"4981",226,21,5884,6009.07,0,3,886,85,35,NA
"4982",226,22,5941,6417.23,0,3,886,85,35,NA
"4983",226,23,5923,6031.75,0,0,899,85,35,NA
"4984",226,24,6060,5623.58,0,0,900,85,35,NA
"4985",226,25,5980,5714.29,0,3,888,85,35,NA
"4986",226,26,6008,6122.45,0,0,899,85,35,NA
"4987",226,27,5992,5623.58,0,0,897,85,35,NA
"4988",226,28,5971,6031.75,0,0,899,85,35,NA
"4989",226,29,5954,5941.04,0,3,888,85,35,NA
"4990",226,30,5948,5464.85,0,5,880,85,35,NA
"4991",226,31,5975,5215.42,0,3,887,85,35,NA
"4992",226,32,6007,5691.61,0,3,888,85,35,NA
"4993",226,33,5985,5578.23,0,5,879,85,35,NA
"4994",226,34,5967,5578.23,0,0,899,85,35,NA
"4995",226,35,5958,5941.04,0,3,888,85,35,NA
"4996",226,36,5945,5419.5,0,0,900,85,35,NA
"4997",226,37,5993,6009.07,0,0,899,85,35,NA
"4998",226,38,5967,6054.42,0,0,899,85,35,NA
"4999",226,39,5975,5873.02,0,3,886,85,35,NA
"5000",226,40,5985,6190.48,0,0,900,85,35,NA
"5001",226,41,6020,5396.83,0,3,888,85,35,NA
"5002",226,42,5956,5487.53,0,0,898,85,35,NA
"5003",226,43,5935,6439.91,0,5,880,85,35,NA
"5004",226,44,5963,6009.07,0,5,879,85,35,NA
"5005",226,45,6026,6621.31,0,0,899,85,35,NA
"5006",226,46,5955,6643.99,0,6,876,85,35,NA
"5007",226,47,6024,6258.5,0,0,900,85,35,NA
"5008",226,48,5941,5736.96,0,0,899,85,35,NA
"5009",226,49,5977,6417.23,0,3,886,85,35,NA
"5010",226,50,5983,5510.2,0,0,899,85,35,NA
"5011",226,51,5965,5623.58,0,3,886,85,35,NA
"5012",226,52,5999,5714.29,0,3,886,85,35,NA
"5013",226,53,5973,5895.69,0,0,900,85,35,NA
"5014",226,54,6007,6303.85,0,0,898,85,35,NA
"5015",226,55,5983,6371.88,0,3,888,85,35,NA
"5016",226,56,6029,5895.69,0,0,900,85,35,NA
"5017",226,57,6004,6394.56,0,0,899,85,35,NA
"5018",226,58,5988,6485.26,0,0,899,85,35,NA
"5019",226,59,5981,6712.02,0,0,899,85,35,NA
"5020",226,60,5987,6213.15,0,0,899,85,35,NA
"5021",226,61,5978,6916.1,0,0,899,85,35,NA
"5022",226,62,5985,6009.07,0,0,899,85,35,NA
"5023",226,63,5956,5850.34,0,3,886,85,35,NA
"5024",226,64,5974,5895.69,0,6,876,85,35,NA
"5025",226,65,6049,5963.72,0,0,899,85,35,NA
"5026",226,66,5998,6371.88,0,0,900,85,35,NA
"5027",226,67,6011,5419.5,0,3,888,85,35,NA
"5028",226,68,5944,6077.1,0,0,897,85,35,NA
"5029",226,69,5953,5691.61,0,0,900,85,35,NA
"5030",226,70,5935,6054.42,NA,NA,NA,NA,NA,NA
"5031",227,1,990,725.624,5,0,578,41,55,9512.62
"5032",227,2,981,839.002,0,81,470,92,16,9520.38
"5033",227,3,986,1020.41,0,400,120,105,12,9523
"5034",227,4,988,1088.44,0,492,58,109,11,9518.5
"5035",227,5,1064,907.029,0,0,596,62,60,9518.5
"5036",227,6,1221,1179.14,0,0,599,62,57,NA
"5037",227,7,1265,1360.54,0,0,598,62,57,NA
"5038",227,8,1325,1678.01,1,0,592,62,57,NA
"5039",227,9,1416,1723.36,0,0,600,62,57,NA
"5040",227,10,1496,1451.25,0,0,600,62,57,NA
"5041",227,11,1645,1904.76,0,0,600,62,57,NA
"5042",227,12,1739,2063.49,0,0,597,62,57,NA
"5043",227,13,1802,1882.09,0,0,600,62,57,NA
"5044",227,14,1919,2244.9,2,0,585,62,57,NA
"5045",227,15,2018,2675.74,0,0,600,62,57,NA
"5046",227,16,2176,2335.6,0,0,600,62,57,NA
"5047",227,17,2240,2290.25,0,0,600,62,57,NA
"5048",227,18,2305,1836.73,0,0,595,62,57,NA
"5049",227,19,2501,2517.01,0,0,600,62,57,NA
"5050",227,20,2661,2947.85,0,0,592,62,57,NA
"5051",227,21,2852,3151.93,0,0,599,62,57,NA
"5052",227,22,3090,3219.96,0,0,600,62,57,NA
"5053",227,23,3323,3469.39,0,0,600,62,57,NA
"5054",227,24,3518,3537.42,0,0,599,62,57,NA
"5055",227,25,3776,3764.17,1,0,592,62,57,NA
"5056",227,26,4016,3900.23,NA,NA,NA,NA,NA,NA
"5057",228,1,939,702.948,10,0,710,40,43,9512.62
"5058",228,2,949,725.624,0,646,37,107,11,9539.62
"5059",228,3,965,748.299,0,702,48,110,10,9535.75
"5060",228,4,1008,476.19,0,5,737,81,26,9530.38
"5061",228,5,1074,680.272,0,0,748,86,34,9530.38
"5062",228,6,1181,680.272,0,0,750,86,34,NA
"5063",228,7,1242,975.057,0,0,750,86,34,NA
"5064",228,8,1324,1020.41,0,0,750,86,34,NA
"5065",228,9,1394,1428.57,0,0,750,86,34,NA
"5066",228,10,1474,1496.6,0,0,750,86,34,NA
"5067",228,11,1555,1496.6,0,5,732,86,34,NA
"5068",228,12,1661,1519.27,0,0,748,86,34,NA
"5069",228,13,1760,1768.71,0,0,750,86,34,NA
"5070",228,14,1857,1859.41,0,0,750,86,34,NA
"5071",228,15,1983,2176.87,0,12,706,86,34,NA
"5072",228,16,2100,2040.82,0,0,748,86,34,NA
"5073",228,17,2251,2131.52,0,2,743,86,34,NA
"5074",228,18,2373,2811.79,0,1,746,86,34,NA
"5075",228,19,2554,2539.68,0,1,746,86,34,NA
"5076",228,20,2682,2630.39,0,0,750,86,34,NA
"5077",228,21,2880,2743.76,0,0,750,86,34,NA
"5078",228,22,3090,3061.22,0,0,746,86,34,NA
"5079",228,23,3356,3038.55,0,2,741,86,34,NA
"5080",228,24,3600,3424.04,0,2,740,86,34,NA
"5081",228,25,3854,3650.79,NA,NA,NA,NA,NA,NA
"5082",229,1,1083,884.354,15,0,840,40,58,9513.38
"5083",229,2,1137,1133.79,0,679,85,107,12,9471
"5084",229,3,1227,1065.76,0,848,52,110,10,9447.25
"5085",229,4,1401,1201.81,0,852,48,110,10,9404.5
"5086",229,5,1566,884.354,571,100,0,14,10,9404.5
"5087",229,6,1264,340.136,571,100,0,14,10,NA
"5088",229,7,835,272.109,571,100,0,14,10,NA
"5089",229,8,475,113.379,571,100,0,14,10,NA
"5090",229,9,170,45.351,NA,NA,NA,14,10,NA
"5091",230,1,1045,1065.76,7,0,866,44,46,9512.38
"5092",230,2,1097,1133.79,0,56,796,100,18,9494.5
"5093",230,3,1172,1020.41,0,848,52,103,10,9465.75
"5094",230,4,1256,1428.57,0,619,157,108,12,9432.12
"5095",230,5,1376,1519.27,90,720,0,20,10,9432.12
"5096",230,6,1545,2244.9,105,688,1,20,10,NA
"5097",230,7,1609,2199.55,105,689,0,20,10,NA
"5098",230,8,1706,2222.22,105,690,0,20,10,NA
"5099",230,9,1807,2698.41,115,669,0,20,10,NA
"5100",230,10,1902,2471.66,195,567,0,17,10,NA
"5101",230,11,1927,2358.28,201,557,0,17,10,NA
"5102",230,12,1960,2789.12,195,566,1,17,10,NA
"5103",230,13,1966,2698.41,185,584,0,17,10,NA
"5104",230,14,2038,2630.39,280,451,0,16,10,NA
"5105",230,15,1969,2811.79,279,453,0,16,10,NA
"5106",230,16,1913,2834.47,304,413,0,16,10,NA
"5107",230,17,1832,2630.39,295,427,0,16,10,NA
"5108",230,18,1715,2267.57,279,453,0,16,10,NA
"5109",230,19,1616,2222.22,279,453,0,16,10,NA
"5110",230,20,1507,1836.73,300,419,0,16,10,NA
"5111",230,21,1356,2199.55,288,437,0,16,10,NA
"5112",230,22,1213,1678.01,270,466,0,16,10,NA
"5113",230,23,1047,1451.25,272,464,0,16,10,NA
"5114",230,24,860,1201.81,304,413,0,16,10,NA
"5115",230,25,678,566.893,279,453,0,16,10,NA
"5116",230,26,495,612.245,279,453,0,16,10,NA
"5117",230,27,329,362.812,NA,NA,NA,NA,NA,NA
"5118",231,1,1004,1337.87,10,0,710,40,40,9511.25
"5119",231,2,1011,1088.44,0,164,504,98,15,9507.88
"5120",231,3,1105,1269.84,0,678,72,104,10,9510.25
"5121",231,4,1152,1405.9,0,704,46,110,10,9462.88
"5122",231,5,1242,1428.57,332,218,0,16,10,9462.88
"5123",231,6,1057,1088.44,284,295,0,16,10,NA
"5124",231,7,831,839.002,284,295,0,16,10,NA
"5125",231,8,582,498.866,308,256,0,16,10,NA
"5126",231,9,308,204.082,321,236,0,16,10,NA
"5127",231,10,120,113.379,NA,NA,NA,16,10,NA
"5128",232,1,1008,1224.49,0,6,1625,54,34,9512.88
"5129",232,2,1016,1088.44,0,11,1609,69,34,9508.88
"5130",232,3,1009,952.381,0,33,1557,75,26,9503.5
"5131",232,4,1083,1201.81,0,100,1425,82,22,9508
"5132",232,5,1173,1201.81,130,1426,0,17,10,9508
"5133",232,6,1226,1791.38,149,1393,1,17,10,NA
"5134",232,7,1153,1700.68,130,1426,0,17,10,NA
"5135",232,8,1108,1632.65,149,1393,1,17,10,NA
"5136",232,9,1045,1451.25,130,1426,0,17,10,NA
"5137",232,10,973,1292.52,169,1358,0,17,10,NA
"5138",232,11,895,1133.79,143,1404,1,17,10,NA
"5139",232,12,828,929.705,130,1426,0,17,10,NA
"5140",232,13,755,997.732,161,1370,4,17,10,NA
"5141",232,14,668,612.245,34,1583,1,19,10,NA
"5142",232,15,670,907.029,86,1490,3,18,10,NA
"5143",232,16,621,634.921,120,1430,0,18,10,NA
"5144",232,17,561,748.299,86,1490,3,18,10,NA
"5145",232,18,530,612.245,86,1490,3,18,10,NA
"5146",232,19,510,498.866,86,1490,3,18,10,NA
"5147",232,20,444,385.488,100,1466,1,18,10,NA
"5148",232,21,381,362.812,62,1538,0,18,10,NA
"5149",232,22,387,272.109,14,1620,2,20,10,NA
"5150",232,23,403,226.757,16,1613,3,20,10,NA
"5151",232,24,427,521.542,65,1519,5,19,10,NA
"5152",232,25,402,476.19,NA,NA,NA,NA,NA,NA
"5153",233,1,981,1111.11,0,0,900,54,31,9511.5
"5154",233,2,973,1111.11,1,1,888,60,41,9519.75
"5155",233,3,996,929.705,0,0,899,79,37,9528.12
"5156",233,4,1108,884.354,0,67,769,97,19,9514.38
"5157",233,5,1186,1088.44,866,34,0,10,10,9514.38
"5158",233,6,568,498.866,892,8,0,10,10,NA
"5159",233,7,184,68.027,0,792,108,110,10,NA
"5160",233,8,210,181.406,0,809,91,71,10,NA
"5161",233,9,223,249.433,0,850,49,33,10,NA
"5162",233,10,224,272.109,0,850,49,33,10,NA
"5163",233,11,244,340.136,174,603,0,17,10,NA
"5164",233,12,90,136.054,0,831,69,59,10,NA
"5165",233,13,100,158.73,0,831,69,59,10,NA
"5166",233,14,116,90.703,0,841,59,110,10,NA
"5167",233,15,122,136.054,0,841,59,110,10,NA
"5168",233,16,136,68.027,0,4,886,87,32,NA
"5169",233,17,154,113.379,0,4,886,87,32,NA
"5170",233,18,197,181.406,0,4,886,87,32,NA
"5171",233,19,208,226.757,0,839,61,62,10,NA
"5172",233,20,224,294.785,0,809,91,32,10,NA
"5173",233,21,241,226.757,0,809,91,32,10,NA
"5174",233,22,287,272.109,37,815,3,22,10,NA
"5175",233,23,287,158.73,37,815,3,22,10,NA
"5176",233,24,282,204.082,37,815,3,22,10,NA
"5177",233,25,259,158.73,NA,NA,NA,NA,NA,NA
"5178",234,1,1030,1201.81,4,0,582,41,38,9513.5
"5179",234,2,1094,1473.92,0,405,114,104,12,9497.25
"5180",234,3,1179,1224.49,0,486,65,106,11,9469.38
"5181",234,4,1290,1111.11,0,577,23,110,10,9424.75
"5182",234,5,1435,1156.46,0,3,591,90,30,9424.75
"5183",234,6,1769,1451.25,NA,NA,NA,NA,NA,NA
"5184",235,1,995,1088.44,10,0,860,36,51,9510.38
"5185",235,2,964,861.678,0,853,47,105,10,9511.75
"5186",235,3,964,975.057,0,817,83,108,10,9531.88
"5187",235,4,980,997.732,0,839,61,110,10,9534.12
"5188",235,5,1040,952.381,895,0,3,10,110,9534.12
"5189",235,6,550,249.433,0,2,893,80,29,NA
"5190",235,7,554,294.785,0,1,892,80,33,NA
"5191",235,8,558,476.19,600,0,0,15,102,NA
"5192",235,9,200,113.379,0,25,836,94,25,NA
"5193",235,10,208,181.406,0,0,900,71,39,NA
"5194",235,11,200,68.027,0,0,900,71,39,NA
"5195",235,12,205,272.109,0,0,900,71,39,NA
"5196",235,13,208,317.46,22,0,819,34,77,NA
"5197",235,14,183,181.406,1,0,894,51,64,NA
"5198",235,15,196,204.082,0,0,899,51,69,NA
"5199",235,16,204,249.433,19,0,832,32,69,NA
"5200",235,17,201,136.054,5,0,868,55,64,NA
"5201",235,18,207,158.73,0,0,900,66,54,NA
"5202",235,19,233,249.433,44,0,760,31,68,NA
"5203",235,20,214,226.757,0,0,898,44,68,NA
"5204",235,21,238,249.433,0,0,898,44,68,NA
"5205",235,22,267,430.839,12,0,850,39,68,NA
"5206",235,23,266,317.46,12,0,850,39,68,NA
"5207",235,24,273,181.406,0,0,900,69,51,NA
"5208",235,25,286,430.839,NA,NA,NA,NA,NA,NA
"5209",236,1,949,1088.44,32,0,639,34,47,9510.38
"5210",236,2,876,861.678,0,617,71,108,11,9534.88
"5211",236,3,875,1088.44,0,671,79,110,10,9572.12
"5212",236,4,902,1043.08,0,56,652,97,17,9572
"5213",236,5,951,1315.19,747,0,3,10,110,9572
"5214",236,6,350,612.245,734,0,16,10,110,NA
"5215",236,7,53,136.054,0,0,750,73,44,NA
"5216",236,8,58,68.027,0,0,750,73,44,NA
"5217",236,9,59,113.379,0,0,750,61,51,NA
"5218",236,10,60,45.351,0,0,746,61,51,NA
"5219",236,11,62,45.351,0,0,746,61,51,NA
"5220",236,12,73,158.73,0,0,744,55,59,NA
"5221",236,13,76,90.703,0,0,750,55,59,NA
"5222",236,14,71,90.703,1,0,740,55,59,NA
"5223",236,15,82,68.027,0,0,749,55,59,NA
"5224",236,16,78,90.703,NA,NA,NA,55,59,NA
"5225",237,1,949,793.651,12,0,1595,43,42,9511.25
"5226",237,2,914,884.354,0,1157,28,101,14,9536.88
"5227",237,3,943,680.272,0,1173,6,106,14,9552.25
"5228",237,4,980,1292.52,0,1585,65,110,10,9541.62
"5229",237,5,1007,1043.08,NA,NA,NA,10,110,9541.62
"5230",238,1,1031,1111.11,0,0,898,55,44,9511.5
"5231",238,2,1085,1111.11,0,1,896,78,39,9497.38
"5232",238,3,1151,997.732,0,10,869,89,31,9473.38
"5233",238,4,1289,1383.22,0,183,606,101,16,9441.12
"5234",238,5,1467,1836.73,450,0,0,20,20,9441.12
"5235",238,6,1324,1768.71,450,0,0,20,16,NA
"5236",238,7,1051,2063.49,0,170,627,44,16,NA
"5237",238,8,1213,2426.3,6,164,619,30,16,NA
"5238",238,9,1396,2199.55,0,181,609,30,16,NA
"5239",238,10,1615,2585.03,900,0,0,10,16,NA
"5240",238,11,1045,2108.84,899,0,1,10,16,NA
"5241",238,12,599,1428.57,900,0,0,10,16,NA
"5242",238,13,289,839.002,0,154,651,46,16,NA
"5243",238,14,338,929.705,0,182,608,46,16,NA
"5244",238,15,385,702.948,0,156,649,46,16,NA
"5245",238,16,434,725.624,0,169,629,46,16,NA
"5246",238,17,524,1133.79,0,168,631,46,16,NA
"5247",238,18,610,839.002,0,168,631,46,16,NA
"5248",238,19,725,1496.6,0,168,631,46,16,NA
"5249",238,20,825,1428.57,0,168,631,46,16,NA
"5250",238,21,975,2018.14,0,196,585,46,16,NA
"5251",238,22,1158,2040.82,0,179,612,46,16,NA
"5252",238,23,1347,1723.36,888,0,12,10,16,NA
"5253",238,24,845,1541.95,0,140,675,55,16,NA
"5254",238,25,970,1836.73,NA,NA,NA,NA,NA,NA
"5255",239,1,982,657.596,0,3,1338,50,29,9515.88
"5256",239,2,982,748.299,0,1,1344,64,44,9520.88
"5257",239,3,1013,1088.44,0,17,1286,83,31,9519.75
"5258",239,4,1102,1292.52,0,1315,35,99,10,9503.88
"5259",239,5,1173,1201.81,NA,NA,NA,NA,NA,9503.88
"5260",240,1,1047,1156.46,0,0,1646,52,49,9511.38
"5261",240,2,1112,1133.79,0,13,1610,76,29,9488.12
"5262",240,3,1185,1315.19,0,1251,19,85,13,9457.88
"5263",240,4,1263,1587.3,0,1516,134,98,10,9425
"5264",240,5,1375,1201.81,825,0,0,20,20,9425
"5265",240,6,683,702.948,NA,NA,NA,20,35,NA
"5266",241,1,1026,1224.49,10,0,1448,48,49,9512.38
"5267",241,2,1071,1043.08,0,989,115,106,14,9497.25
"5268",241,3,1137,1179.14,0,1218,37,108,12,9478.75
"5269",241,4,1235,1315.19,0,1438,62,110,10,9453.25
"5270",241,5,1374,1564.63,0,9,1471,50,30,9453.25
"5271",241,6,1637,1519.27,3,0,1484,50,40,NA
"5272",241,7,1782,1723.36,1,0,1493,50,40,NA
"5273",241,8,1972,1814.06,NA,NA,NA,NA,NA,NA
"5274",242,1,1041,1020.41,18,0,534,36,45,9514.62
"5275",242,2,1051,1133.79,0,529,71,109,10,9488.62
"5276",242,3,1109,1224.49,0,529,71,110,10,9487.88
"5277",242,4,1184,1111.11,0,405,154,89,11,9459.12
"5278",242,5,1300,1179.14,NA,NA,NA,NA,NA,9459.12
"5279",243,1,942,975.057,2,0,1336,55,45,9512.38
"5280",243,2,952,1315.19,0,3,1336,89,31,9541.88
"5281",243,3,971,1111.11,0,828,190,95,14,9535.38
"5282",243,4,974,1405.9,0,817,205,104,14,9527
"5283",243,5,1026,1292.52,NA,NA,NA,NA,NA,9527
"5284",244,1,963,907.029,4,0,1328,46,45,9513.25
"5285",244,2,931,839.002,0,230,957,84,17,9531.12
"5286",244,3,899,1065.76,0,838,176,102,14,9546.75
"5287",244,4,955,839.002,0,1269,81,108,10,9562.38
"5288",244,5,1020,1020.41,675,0,0,20,20,9562.38
"5289",244,6,615,634.921,675,0,0,20,20,NA
"5290",244,7,255,204.082,NA,NA,NA,23,20,NA
"5291",245,1,981,952.381,19,0,1273,40,41,9509.88
"5292",245,2,975,770.975,0,1259,90,101,10,9525
"5293",245,3,1026,1043.08,0,1237,112,106,10,9523.88
"5294",245,4,1090,1496.6,0,1237,112,109,10,9509.25
"5295",245,5,1199,1451.25,675,0,0,20,20,9509.25
"5296",245,6,733,907.029,675,0,0,20,20,NA
"5297",245,7,279,408.163,0,1311,39,59,10,NA
"5298",245,8,297,634.921,0,1300,50,59,10,NA
"5299",245,9,340,702.948,0,1311,39,59,10,NA
"5300",245,10,367,498.866,0,1279,71,71,10,NA
"5301",245,11,415,997.732,0,1279,71,71,10,NA
"5302",245,12,446,839.002,0,1297,53,71,10,NA
"5303",245,13,514,952.381,0,1279,71,71,10,NA
"5304",245,14,570,725.624,0,1258,92,79,10,NA
"5305",245,15,636,770.975,0,1285,65,79,10,NA
"5306",245,16,709,1224.49,0,1258,92,79,10,NA
"5307",245,17,788,884.354,0,1246,104,79,10,NA
"5308",245,18,873,1337.87,0,1254,96,79,10,NA
"5309",245,19,972,1428.57,0,1258,92,79,10,NA
"5310",245,20,1080,1609.98,0,1277,73,79,10,NA
"5311",245,21,1177,1791.38,0,1258,92,79,10,NA
"5312",245,22,1344,2131.52,0,1246,104,79,10,NA
"5313",245,23,1489,1859.41,0,1243,107,79,10,NA
"5314",245,24,1658,2018.14,0,1308,42,79,10,NA
"5315",245,25,1825,2290.25,NA,NA,NA,NA,NA,NA
"5316",246,1,989,952.381,1,0,1493,47,55,9512
"5317",246,2,1007,816.327,0,0,1500,65,55,9514.88
"5318",246,3,1063,1111.11,0,14,1455,73,28,9510.62
"5319",246,4,1142,1179.14,0,99,1302,85,20,9481.12
"5320",246,5,1227,1292.52,750,0,0,20,20,9481.12
"5321",246,6,544,544.218,0,79,1342,60,20,NA
"5322",246,7,600,770.975,0,69,1362,60,20,NA
"5323",246,8,664,839.002,0,65,1368,60,20,NA
"5324",246,9,705,952.381,0,69,1362,60,20,NA
"5325",246,10,746,997.732,0,69,1362,60,20,NA
"5326",246,11,827,884.354,0,98,1304,60,20,NA
"5327",246,12,911,1043.08,0,69,1362,60,20,NA
"5328",246,13,979,997.732,0,69,1362,60,20,NA
"5329",246,14,1086,1292.52,0,69,1362,60,20,NA
"5330",246,15,1218,1564.63,0,109,1281,60,20,NA
"5331",246,16,1344,1541.95,0,69,1362,60,20,NA
"5332",246,17,1487,1904.76,0,97,1304,60,20,NA
"5333",246,18,1713,2199.55,0,83,1334,60,20,NA
"5334",246,19,1919,2131.52,0,89,1322,60,20,NA
"5335",246,20,2079,2244.9,0,81,1337,39,20,NA
"5336",246,21,2267,2925.17,0,100,1297,39,20,NA
"5337",246,22,2451,2607.71,0,102,1295,39,20,NA
"5338",246,23,2699,2879.82,0,70,1360,39,20,NA
"5339",246,24,2955,2993.2,0,72,1355,39,20,NA
"5340",246,25,3177,3219.96,NA,NA,NA,NA,NA,NA
"5341",247,1,1023,1111.11,3,0,1334,44,40,9511.62
"5342",247,2,1110,1088.44,0,602,447,98,15,9500.88
"5343",247,3,1213,612.245,0,98,1154,100,20,9466
"5344",247,4,1325,793.651,0,1049,90,104,12,9412.5
"5345",247,5,1556,498.866,675,0,0,20,31,9412.5
"5346",247,6,1213,249.433,0,3,1340,71,31,NA
"5347",247,7,1377,612.245,0,3,1340,71,31,NA
"5348",247,8,1496,1065.76,0,11,1311,71,31,NA
"5349",247,9,1716,1201.81,0,10,1317,71,31,NA
"5350",247,10,1948,1428.57,0,3,1340,71,31,NA
"5351",247,11,2219,1609.98,0,3,1340,71,31,NA
"5352",247,12,2601,2108.84,0,17,1294,71,31,NA
"5353",247,13,2980,2879.82,0,6,1323,71,31,NA
"5354",247,14,3460,3242.63,0,4,1332,71,38,NA
"5355",247,15,3918,3945.58,0,4,1331,71,38,NA
"5356",247,16,4504,4376.42,0,2,1340,71,43,NA
"5357",247,17,5147,4648.53,0,0,1349,78,41,NA
"5358",247,18,5745,5850.34,0,29,1261,78,30,NA
"5359",247,19,6030,5804.99,0,21,1286,73,30,NA
"5360",247,20,6127,6303.85,0,11,1312,73,30,NA
"5361",247,21,6079,6281.18,0,33,1250,73,30,NA
"5362",247,22,6295,7165.53,0,49,1230,73,23,NA
"5363",247,23,6212,6462.58,0,26,1274,76,27,NA
"5364",247,24,6172,5941.04,0,18,1295,76,27,NA
"5365",247,25,6159,5487.53,NA,NA,NA,NA,NA,NA
"5366",248,1,1046,1292.52,6,0,568,48,50,9515.12
"5367",248,2,1059,1224.49,0,45,518,99,18,9492.38
"5368",248,3,1114,1133.79,0,62,493,103,17,9486
"5369",248,4,1198,1043.08,0,91,453,104,16,9462.25
